P1618_001_0001	大佛頂首楞嚴經會觧敘綿一首楞嚴經者諸佛之慧命眾生之達道教網之宏綱禪門之要關也	T1799_001_0001	首楞嚴經疏序大佛頂密因了義首楞嚴經者乃竺乾之洪範法苑之寶典也
P1618_001_0001	大佛頂首楞嚴經會觧敘綿一首楞嚴經者諸佛之慧命眾生之達道教網之宏綱禪門之要關也	T1799_001_0003	觀四生之受苦也惠濟庶物愍群機之未悟也力垂善誘於是俯仰至理述宣微言闢大慈之門廓真如之海以為一切諸法唯依妄念而起一切眾生不出因緣而有乃知生死輪轉貪欲為本修證常樂禪慧為宗
P1618_001_0001	大佛頂首楞嚴經會觧敘綿一首楞嚴經者諸佛之慧命眾生之達道教網之宏綱禪門之要關也	T1799_001_0009	譯經三藏朝散大夫試鴻臚卿光梵大師賜紫惟淨謹上書于中丞閣下近蒙以新製首楞嚴經疏序特賜寵示者
P1618_001_0001	大佛頂首楞嚴經會觧敘綿一首楞嚴經者諸佛之慧命眾生之達道教網之宏綱禪門之要關也	T1799_001_0011	竊以大佛頂如來密因修證了義諸菩薩萬行首楞嚴經者菩薩行門諸佛心印開有為即塵沙妙用歸無相即法界真源
P1618_001_0001	大佛頂首楞嚴經會觧敘綿一首楞嚴經者諸佛之慧命眾生之達道教網之宏綱禪門之要關也	T1799_001_0018	稽首我大師十方調御尊佛頂首楞嚴大覺如來藏圓明諸聖眾上首龍尊王常闢大慈門救攝眾生者
P1618_001_0001	大佛頂首楞嚴經會觧敘綿一首楞嚴經者諸佛之慧命眾生之達道教網之宏綱禪門之要關也	T1799_001_0127	故下請云雖獲大宅要因門入等七教迹前後者佛說此經非謂一時頓說說必前後
P1618_001_0001	大佛頂首楞嚴經會觧敘綿一首楞嚴經者諸佛之慧命眾生之達道教網之宏綱禪門之要關也	T1799_001_0140	其第九云大佛頂首楞嚴經十卷大唐沙門懷迪於廣州譯迪循州人住羅浮山南樓寺久習經論備諳五梵因遊廣府遂遇梵僧未詳其名對文共譯勒成十卷經之題目紙數文句與今融本竝不差異
P1618_001_0001	大佛頂首楞嚴經會觧敘綿一首楞嚴經者諸佛之慧命眾生之達道教網之宏綱禪門之要關也	T1799_001_0143	大佛頂如來密因修證了義諸菩薩萬行首楞嚴經經有五名題目三號者謂該教行人理因果顯密悉具足故
P1618_001_0001	大佛頂首楞嚴經會觧敘綿一首楞嚴經者諸佛之慧命眾生之達道教網之宏綱禪門之要關也	T1799_001_0160	涅槃又云所言大者其性廣博今經常遍廣有其文仍具三義如下可見佛頂者究竟覺也覺有二義一本二始
